angDist,_RAJ2000,_DEJ2000,GaiaEDR3,RA_ICRS,DE_ICRS,GLON,GLAT,Plx,GMAG,Gmag,BP-RP,E(BP/RP)c,pmRA,pmDE,RUWE,Rpm,f_Plx,f_pm,_RA.icrs,_DE.icrs,_RAJ2000,_DEJ2000,P-M-F,SDSSJ,SNg,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,E(B-V),PM,GLON,GLAT,Type,Sp,_RA,_DE
0.099811,244.8016286557725,41.020055387678,1380833600572599552,244.80162865577,41.02005538768,64.98906082145606,45.49669138736843,0.2115527574193102,,19.46245,-0.4784069,,-4.442789625633211,-4.907853250195574,0.9399996,13.566764806282645,0,1,244.80162865577,41.02005538768,244.801625,41.0200278,6045-56072-0534,161912.39+410112.12,16,18.898,0.028,19.218,0.022,19.712,0.019,20.004,0.033,20.379,0.119,0.004,13.4,65.0,45.5,DAB,Sp,244.80162,41.02003
0.023979,236.9943692702048,41.603772699983,1384042254676275200,236.9943692702,41.60377269998,66.55239318549839,51.29607614513989,0.37717599087299514,,19.328241,-0.3725872,,5.40531462850891,-19.072679143913604,0.93402356,15.814179969433056,0,1,236.9943692702,41.60377269998,236.994375,41.6037778,6051-56093-0618,154758.65+413613.64,16,18.733,0.028,19.1,0.017,19.644,0.023,19.981,0.03,20.119,0.115,0.019,23.3,66.6,51.3,DA,Sp,236.99437,41.60378
0.084429,230.9970480762476,38.1997173108404,1387599892050603136,230.99704807625,38.19971731084,61.8882466768883,56.31366299790331,0.8586495939130683,,19.899973,-0.2910347,,-3.6967245218498954,-9.011954996437808,0.9824836,14.84292221517196,0,1,230.99704807625,38.19971731084,230.9970417,38.1996944,2936-54626-0203,152359.29+381158.96,12,19.35,0.022,20.129,0.024,20.129,0.024,20.443,0.043,20.498,0.147,0.013,4.6,61.9,56.3,DA,Sp,230.99704,38.19969
0.417967,174.6694942658298,-0.5922726711718,3794197787442075008,174.66949426583,-0.59227267117,267.72395176698063,57.219798288423114,0.7726325164324401,3.863792215054728,14.423926,-0.43541336,0.00790955159583584,-8.183249046932964,-25.35826484708666,1.2238679,11.552084188506448,1,0,174.66949426583,-0.59227267117,174.6695417,-0.5921667,0282-51630-0102,113840.69-003531.80,73,13.967,0.021,15.656,0.002,14.665,0.022,15.025,0.017,15.688,0.018,0.015,26.3,267.7,57.2,sdB+WD,Sp,174.66954,-0.59217
0.179543,176.646741856036,0.209279514148,3795664157996369024,176.64674185604,0.20927951415,270.2135475224337,58.89860926387743,0.8016605503133722,4.679075029578538,15.159123,-0.57209396,0.02030946950168655,-9.781492773629768,-8.358821016077705,1.0880523,10.706428961685088,1,0,176.64674185604,0.20927951415,176.6467917,0.2092778,0283-51584-0504,114635.23+001233.43,55,14.374,0.019,14.921,0.02,15.44,0.017,15.87,0.021,16.236,0.023,0.025,15.7,270.2,58.9,PG1159,Sp,176.64679,0.20928
0.160300,239.9812718507167,44.8209258053138,1384851873191110784,239.98127185072,44.82092580531,71.01165739001677,48.67445131246582,0.2366205198226222,,16.694248,-0.2632408,,-13.188888122806908,-3.751503959327821,1.0782614,12.379761569075889,0,1,239.98127185072,44.82092580531,239.9813333,44.8209167,6033-56069-0188,155955.52+444915.32,54,16.404,0.023,16.512,0.017,16.925,0.011,17.2,0.019,17.411,0.028,0.016,14.3,71.0,48.7,sdB,Sp,239.98133,44.82092
0.046048,243.6112337662402,38.5144706934654,1378882207951556096,243.61123376624,38.51447069347,61.39371255169205,46.42963494571954,0.48623764422430965,,19.55169,-0.5021553,,4.669924779898659,-37.00027752620356,0.99376947,17.40987324426868,0,1,243.61123376624,38.51447069347,243.61125,38.5144722,5199-56067-0584,161426.70+383052.19,15,18.857,0.021,19.238,0.021,19.771,0.024,20.181,0.032,20.523,0.144,0.014,40.9,61.4,46.4,DA,Sp,243.61125,38.51447
0.107100,241.3464983350844,42.9837725754623,1385160934741315200,241.34649833508,42.98377257546,68.08133839624472,47.93685048552411,0.8342374459903321,,19.461988,-0.40883064,,-7.905655889441787,3.5833836930603975,0.9703425,14.154553034067526,0,1,241.34649833508,42.98377257546,241.3464583,42.9837778,6043-56096-0930,160523.15+425901.63,17,18.915,0.022,19.235,0.017,19.703,0.024,20.013,0.032,20.519,0.125,0.012,18.6,68.1,47.9,DA,Sp,241.34646,42.98378
0.305894,241.643144358991,43.3130748840598,1385172685772311040,241.64314435899,43.31307488406,68.53568003935155,47.68748333197305,0.4087288824494527,,19.583128,-0.5257416,,-19.29971947419824,-11.354216541045579,1.0196096,16.333583173679585,0,1,241.64314435899,43.31307488406,241.64325,43.3131111,1170-52756-0446,160634.38+431847.21,7,18.94,0.024,19.337,0.02,19.844,0.02,20.246,0.032,20.693,0.155,0.012,26.3,68.5,47.7,DA,Sp,241.64325,43.31311
0.089099,243.4408615070938,38.8307724068148,1378901689923575040,243.44086150709,38.83077240681,61.852201511744106,46.56425875636432,0.19314557408840205,,16.893318,-0.49305725,,0.09394246228776515,-7.785005931024633,0.99750394,11.34977095056092,0,1,243.44086150709,38.83077240681,243.440875,38.83075,5189-56074-0380,161345.81+384950.78,47,16.233,0.014,16.653,0.017,17.121,0.018,17.494,0.016,17.865,0.024,0.012,10.6,61.9,46.6,He-sdO,Sp,243.44087,38.83075
0.023268,233.1580425705556,27.9435768826553,1272351694567455360,233.15804257056,27.94357688266,43.81237941289726,54.42115848000527,0.10418730183608409,,18.514263,-0.4462757,,-16.01116040516422,1.6013002971359052,1.0093907,14.547183164240579,0,1,233.15804257056,27.94357688266,233.1580417,27.9435833,3958-55329-0404,153237.93+275636.91,23,17.962,0.021,18.276,0.018,18.733,0.014,19.066,0.017,19.286,0.043,0.027,15.9,43.8,54.4,He-sdOB,Sp,233.15804,27.94358
0.054989,227.9926419779524,25.9031941232881,1265179099182883840,227.99264197795,25.90319412329,38.815684285500005,58.64065487245129,0.19378137264824877,,17.890297,-0.18124771,,0.5506307470394896,-5.622619131062016,1.0632726,11.650353374654891,0,1,227.99264197795,25.90319412329,227.992625,25.9031944,2157-54242-0270,151158.23+255411.59,20,17.471,0.02,17.784,0.024,18.137,0.017,18.3,0.018,18.408,0.03,0.049,14.4,38.8,58.6,sdOB,Sp,227.99262,25.90319
0.107841,226.6377930959226,20.9853867725615,1261580397624445568,226.63779309592,20.98538677256,29.059162060108967,58.64816622988482,0.28365904808853026,,18.804493,-0.44553185,,-0.7782187614969303,-11.365139644530824,1.0869645,14.087445605494569,0,1,226.63779309592,20.98538677256,226.6377917,20.9854167,2153-54212-0177,150633.07+205907.56,15,18.24,0.017,18.566,0.018,19.045,0.023,19.322,0.03,19.675,0.071,0.037,11.5,29.1,58.6,sdB,Sp,226.63779,20.98542
0.169612,224.4887800744772,29.4174817867931,1269970603353391872,224.48878007448,29.41748178679,45.153314675630355,62.13452099233149,0.7525194763767252,,19.402979,-0.46850395,,8.076681753572645,-20.65163984216821,0.98046434,16.132280155009198,0,1,224.48878007448,29.41748178679,224.4887917,29.4175278,3875-55364-0208,145757.31+292503.10,19,18.743,0.021,19.193,0.023,19.687,0.021,19.993,0.029,20.324,0.129,0.014,23.1,45.2,62.1,DA,Sp,224.48879,29.41753
0.133621,230.3166468838436,25.243754702541,1270099761612163328,230.31664688384,25.24375470254,38.34821976641665,56.45744507596249,0.26078272642615996,,17.869452,-0.5002346,,-10.078625591274582,-3.1896921396840394,1.0580273,12.990097925222472,0,1,230.31664688384,25.24375470254,230.3166667,25.2437222,3960-55663-0312,152116.00+251437.46,41,17.154,0.02,17.641,0.024,18.152,0.018,18.544,0.018,18.854,0.048,0.04,13.7,38.3,56.5,PG1159,Sp,230.31667,25.24372
0.043108,223.686697639473,23.0447987331947,1262676816876231808,223.68669763947,23.04479873319,31.483007823071013,61.854801693034794,0.8854114674479805,,19.51132,-0.4448681,,0.05197917892146031,-7.918730178114885,0.9605515,14.00464467281435,0,1,223.68669763947,23.04479873319,223.6867083,23.0448056,6020-56087-0556,145444.81+230241.32,12,18.943,0.018,19.761,0.021,19.761,0.021,20.097,0.04,20.243,0.125,0.031,10.0,31.5,61.9,DA,Sp,223.68671,23.04481
0.071577,234.0116913043363,31.6221247332307,1274220181435652224,234.01169130434,31.62212473323,50.20774175854896,54.067639631122184,0.25407999850762797,,17.009344,-0.20744514,,-6.038518836709992,-13.485158758935123,0.99775666,12.857044143679445,0,1,234.01169130434,31.62212473323,234.0117083,31.6221111,4723-56033-0144,153602.81+313719.69,47,16.727,0.018,16.842,0.02,17.212,0.016,17.444,0.015,17.636,0.023,0.02,15.9,50.2,54.1,sdB,Sp,234.01171,31.62211
0.136402,209.3059337164147,22.74271964244,1250821027807431040,209.30593371641,22.74271964244,20.144625677878736,74.46974367804266,0.29477991371259965,3.5255766714603283,16.178087,-0.16334152,-0.00802049514079628,-4.390194346435795,-7.594282740817667,0.9794091,10.893565530007898,1,0,209.30593371641,22.74271964244,209.3059583,22.74275,2784-54529-0253,135713.43+224433.92,49,16.375,0.015,16.008,0.012,16.34,0.014,16.575,0.018,16.816,0.015,0.019,10.4,20.1,74.5,sdA,Sp,209.30596,22.74275
0.210528,222.1945899659831,25.6442525703914,1267332389626676480,222.19458996598,25.64425257039,36.40618381983341,63.73826048626995,1.2249568667883806,,19.3228,-0.41656876,,-20.142583013640298,3.596895505201157,0.92739916,15.877456677573885,0,1,222.19458996598,25.64425257039,222.1945833,25.6441944,6022-56076-0080,144846.70+253839.18,17,18.943,0.022,19.105,0.023,19.558,0.019,19.821,0.032,20.143,0.122,0.027,24.0,36.4,63.7,DA,Sp,222.19458,25.64419
0.078597,250.6510184066614,35.2422897677842,1326802190433968640,250.65101840666,35.24228976778,57.44118988013417,40.58244400147352,0.25721865321456505,,18.204502,-0.3756752,,-1.4968308192102855,-4.476855877710847,1.0704798,11.574423686621962,0,1,250.65101840666,35.24228976778,250.651,35.2423056,2185-53532-0059,164236.24+351432.32,37,17.879,0.017,17.998,0.016,18.455,0.016,18.816,0.019,19.094,0.045,0.027,10.3,57.4,40.6,sdB,Sp,250.651,35.24231
0.097882,229.0550339835904,27.6485292837036,1271587607005565440,229.05503398359,27.6485292837,42.3781221572566,57.97425706151588,0.14360475855220192,,16.483385,-0.19746017,,-2.2695765658041362,-13.647071088781498,1.037488,12.188203222071621,0,1,229.05503398359,27.6485292837,229.0550417,27.6485556,2157-54242-0412,151613.21+273854.89,38,16.006,0.05,16.363,0.016,16.723,0.018,16.949,0.022,17.095,0.02,0.031,14.0,42.4,58.0,sdO,Sp,229.05504,27.64856
0.073419,251.9092167736719,35.5300747927928,1327101772992500224,251.90921677367,35.53007479279,57.99257208808693,39.604131697622414,-0.030795286202855265,,18.189695,-0.08531952,,-1.433529845062115,-2.2028463877751783,0.9800499,10.288003807634702,0,1,251.90921677367,35.53007479279,251.9092083,35.5300556,1174-52782-0034,164738.21+353148.20,13,18.988,0.024,18.068,0.017,18.325,0.014,18.547,0.02,18.539,0.035,0.015,12.9,58.0,39.6,sdA,Sp,251.90921,35.53006
0.095336,228.2045188931998,29.7031564746763,1275434037976061440,228.2045188932,29.70315647468,46.13954769173945,58.926360330300234,0.058557405883713484,,18.558332,-0.28954506,,-4.545650456523663,-6.749887676112475,1.0105081,13.110869597551947,0,1,228.2045188932,29.70315647468,228.2045417,29.7031389,1845-54144-0498,151249.09+294211.35,18,18.184,0.02,18.371,0.016,18.783,0.019,19.032,0.025,19.211,0.047,0.024,13.4,46.1,58.9,sdB,Sp,228.20454,29.70314
0.124042,239.8965090666297,32.8341875653837,1323272105273444992,239.89650906663,32.83418756538,52.73769403837704,49.190616047674915,0.8769386066532011,,19.126293,-0.4067669,,-11.042719082127324,-2.3351811346591775,0.9711684,14.389171806239851,0,1,239.89650906663,32.83418756538,239.8965417,32.8341667,1404-52825-0558,155935.17+325003.08,10,18.452,0.015,19.363,0.02,19.363,0.02,19.743,0.025,20.052,0.093,0.035,5.7,52.7,49.2,DA,Sp,239.89654,32.83417
0.164524,191.2298222680775,4.0390215583837,3704101532623917568,191.22982226808,4.03902155838,298.79252199671345,66.85836548893981,0.8658981590544014,,18.933178,-0.31276703,,6.344006588846369,-4.266112223981202,1.039085,13.350067422921065,0,1,191.22982226808,4.03902155838,191.2297917,4.0390556,0847-52426-0296,124455.15+040220.69,11,18.284,0.03,18.676,0.03,19.177,0.021,19.454,0.034,19.853,0.069,0.022,15.9,298.8,66.9,DA,Sp,191.22979,4.03906
0.193337,164.4970534263235,-2.5006170388882,3801739921812515328,164.49705342632,-2.50061703889,255.74596545454824,49.686311001151616,0.29493934981138803,,17.610891,-0.014152527,,6.498177495339837,-11.206351769060907,0.89978635,13.172927031242189,0,1,164.49705342632,-2.50061703889,164.497,-2.5006111,3772-55277-0058,105759.28-023002.22,43,17.373,0.027,17.57,0.015,17.775,0.019,17.928,0.018,18.007,0.03,0.037,16.6,255.7,49.7,sdOB,Sp,164.497,-2.50061
0.079261,257.0457542672351,24.7281883730152,4572060615796071552,257.04575426724,24.72818837302,46.142738064272024,32.8710504482122,0.018293987917157174,,18.44013,-0.41746902,,1.125897521204857,-10.005578473887782,1.0204555,13.455002963001228,0,1,257.04575426724,24.72818837302,257.04575,24.7281667,4177-55688-0958,170810.98+244341.44,23,17.911,0.019,18.203,0.014,18.66,0.014,19.045,0.025,19.376,0.077,0.044,15.7,46.1,32.9,sdOB,Sp,257.04575,24.72817
0.119795,254.1145054778577,24.4834676596806,4572602365789845248,254.11450547786,24.48346765968,44.90877439060205,35.3446592832709,1.7767284367574019,,20.307484,-0.07254219,,-4.1030668153693455,-1.1249527707524054,1.0219628,13.451720670647497,0,1,254.11450547786,24.48346765968,254.1145417,24.4834722,2191-54621-0590,165627.49+242900.53,7,20.365,0.057,20.19,0.023,20.444,0.029,20.742,0.052,20.754,0.184,0.043,11.7,44.9,35.3,DA,Sp,254.11454,24.48347
0.032818,256.7412419504232,23.3552446624334,4571353389301182208,256.74124195042,23.35524466243,44.48671421674812,32.71490182544035,1.3665008859255907,,19.465996,-0.32592773,,1.6614305843140236,-9.029184542784705,1.0277108,14.280391081289228,0,1,256.74124195042,23.35524466243,256.74125,23.35525,4177-55688-0098,170657.90+232118.91,15,19.301,0.032,19.314,0.022,19.652,0.026,19.924,0.026,20.241,0.091,0.046,16.6,44.5,32.7,DA,Sp,256.74125,23.35525
0.080588,255.3236333761104,23.3405622769626,4571494023709526912,255.32363337611,23.34056227696,43.98623056983491,33.947515797098006,0.7415907165637794,,19.485044,-0.34177017,,-0.6127235158921418,-16.87285416359368,0.97512025,15.622418107880335,0,1,255.32363337611,23.34056227696,255.323625,23.3405833,4177-55688-0378,170117.67+232026.14,14,18.964,0.024,19.29,0.016,19.715,0.02,20.024,0.031,20.244,0.119,0.05,13.9,44.0,33.9,DA,Sp,255.32362,23.34058
0.024203,255.2483677282349,23.4594713620656,4571542745818593536,255.24836772823,23.45947136207,44.09709854492109,34.04980159718153,-0.008409864391449817,,19.100805,0.03742981,,-0.9113927186186617,-4.120581402133161,1.0194867,12.227454532141234,0,1,255.24836772823,23.45947136207,255.248375,23.4594722,4177-55688-0386,170059.61+232734.16,15,19.08,0.014,19.24,0.015,19.24,0.015,19.394,0.018,19.501,0.056,0.049,1.5,44.1,34.0,sdB,Sp,255.24837,23.45947
0.153344,317.8560756678857,-1.0707201094885,2689074488540964224,317.85607566789,-1.07072010949,49.57531269164606,-31.256114818975185,1.8802890226447748,,19.624584,-0.49350166,,8.028262816184629,1.0937247091934,0.9798142,14.167658428224613,0,1,317.85607566789,-1.07072010949,317.8560417,-1.0706944,1919-53240-0002,211125.45-010414.59,10,19.428,0.025,19.815,0.021,19.815,0.021,20.094,0.029,20.365,0.136,0.073,9.8,49.6,-31.3,DA,Sp,317.85604,-1.07069
0.030932,319.216495978422,-0.5579242929913,2689317789848730624,319.21649597842,-0.55792429299,50.93043379465922,-32.141585965199276,0.3108467431441053,,17.940168,-0.30363846,,-1.3545717342409902,-5.687575642893095,1.0120459,11.77470585621976,0,1,319.21649597842,-0.55792429299,319.2165,-0.5579167,4192-55469-0384,211651.96-003328.59,43,17.611,0.023,17.726,0.017,18.171,0.013,18.47,0.016,18.768,0.039,0.049,13.7,50.9,-32.1,sdB,Sp,319.2165,-0.55792
0.080467,323.7082285359432,0.3382405062827,2688098878128948480,323.70822853594,0.33824050628,54.79345956498191,-35.40888499613642,1.4672631520518002,,19.861015,-0.24355125,,3.63437011196062,-6.956645852844357,1.048685,14.335029968794707,0,1,323.70822853594,0.33824050628,323.7082083,0.33825,1963-54331-0504,213449.97+002017.70,11,19.992,0.016,20.023,0.021,20.023,0.021,20.273,0.031,20.362,0.128,0.051,6.2,54.8,-35.4,DA,Sp,323.70821,0.33825
0.159386,220.2946536463155,40.8945396828387,1489654190518375680,220.29465364632,40.89453968284,71.40067939044403,63.587069581827606,0.24595487370101032,3.5611954985184795,16.606918,0.21170807,-0.01826746998595219,-15.915745649649056,-7.841138915027452,0.9937826,12.851985985815576,1,0,220.29465364632,40.89453968284,220.2947083,40.8945556,3386-54952-0330,144110.73+405340.47,59,17.754,0.017,16.552,0.017,16.684,0.015,16.774,0.014,16.887,0.021,0.014,17.3,71.4,63.6,sdA,Sp,220.29471,40.89456
0.041754,320.636178077377,0.0740578524725,2690901670707780352,320.63617807738,0.07405785247,52.46944183061306,-32.99761288742843,0.38437610618596485,,17.497715,-0.4042797,,7.040147907005277,-15.93611919622515,1.0360662,13.703196119853668,0,1,320.63617807738,0.07405785247,320.6361667,0.0740556,4193-55476-0618,212232.68+000426.63,53,16.966,0.02,17.289,0.013,17.745,0.015,18.055,0.021,18.42,0.029,0.056,20.1,52.5,-33.0,sdOB,Sp,320.63617,0.07406
0.142440,326.4887047767131,0.2599829568787,2693163915881713152,326.48870477671,0.25998295688,56.693437382381795,-37.73472582479447,0.3683346896713209,,19.184467,-0.2489357,,5.12032829397007,-1.3910327071730155,0.9794383,12.808268707923148,0,1,326.48870477671,0.25998295688,326.4886667,0.2599722,0990-52465-0593,214557.28+001535.96,12,18.628,0.015,19.413,0.015,19.413,0.015,19.811,0.024,20.107,0.107,0.068,2.6,56.7,-37.7,DA,Sp,326.48867,0.25997
0.526048,56.6599242940638,-5.7333368954837,3244525673877070976,56.65992429406,-5.73333689548,193.82638636338743,-43.21139840528666,1.180934894276181,5.2143268744318725,14.853197,-0.35494423,0.00896804557285491,15.100036601828062,-18.705792569236618,1.1792115,11.7578622261105,1,0,56.65992429406,-5.73333689548,56.6598333,-5.7332222,2050-53401-0620,034638.36-054359.68,51,14.427,0.011,14.651,0.017,15.072,0.013,15.393,0.016,15.691,0.013,0.069,23.6,193.8,-43.2,sdOB,Sp,56.65983,-5.73322
0.081385,255.5583186492215,19.71528768759,4561230774157695232,255.55831864922,19.71528768759,39.97495129397376,32.55467773545969,0.4431945124353575,3.942381585684103,15.70941,-0.35659695,0.00853650417984686,-9.774840609219423,-3.7210859289238423,1.0045261,10.806893256960482,1,0,255.55831864922,19.71528768759,255.5583333,19.7153056,1425-52913-0255,170214.00+194255.14,46,15.167,0.014,15.511,0.009,15.947,0.014,16.23,0.016,16.584,0.018,0.068,11.5,40.0,32.6,He-sdO,Sp,255.55833,19.71531
0.086064,254.9653645328121,19.4626449253301,4561245342686490496,254.96536453281,19.46264492533,39.462866479783685,32.99115257678772,0.6224056478835617,6.002006723668849,17.03164,0.28541183,0.02141629007489443,2.608498683418418,-5.427427548540654,1.0255766,10.930245710555969,1,0,254.96536453281,19.46264492533,254.965375,19.4626667,1567-53172-0578,165951.69+192745.63,30,17.215,0.016,17.01,0.016,17.046,0.01,17.137,0.011,17.245,0.017,0.063,6.0,39.5,33.0,CV-H-He,Sp,254.96537,19.46267
0.118390,222.1559669958557,8.2062537967737,1173321671550500992,222.15596699586,8.20625379677,4.104607769629748,56.43885813296336,0.3104253830368593,,16.440853,-0.15039062,,-8.306398306654511,-6.874643277563555,1.0931336,11.604400570818747,0,1,222.15596699586,8.20625379677,222.156,8.20625,5472-55976-0034,144837.44+081222.53,56,16.112,0.019,16.285,0.014,16.654,0.015,16.841,0.016,16.985,0.02,0.027,11.9,4.1,56.4,sdB,Sp,222.156,8.20625
0.060558,225.5931514663552,32.0390940803918,1288498160259323392,225.59315146636,32.03909408039,50.71171098967081,61.22542162576471,0.22127933896732832,,17.872856,-0.4249382,,2.5664991683634835,-20.20489717555939,1.0611868,14.417517955066515,0,1,225.59315146636,32.03909408039,225.5931667,32.0390833,3870-55273-0058,150222.36+320220.75,38,17.399,0.026,17.605,0.019,18.1,0.015,18.468,0.014,18.739,0.038,0.016,22.0,50.7,61.2,sdB,Sp,225.59317,32.03908
0.202758,126.7730177754266,31.5022531021791,708990321934310784,126.77301777543,31.50225310218,191.4047658937445,33.083461845572465,1.814332881038843,6.955167803438773,15.661583,-0.53460026,0.013196136074649978,-6.422796983067347,-12.528967102482918,1.0205201,11.404491814653783,1,0,126.77301777543,31.50225310218,126.7730417,31.5023056,0932-52620-0126,082705.53+313008.34,49,14.916,0.018,15.375,0.007,15.945,0.009,16.299,0.01,16.696,0.015,0.04,12.7,191.4,33.1,DAO,Sp,126.77304,31.50231
0.245919,314.5333315106852,0.5323084198884,1729471008114874240,314.53333151069,0.53230841989,49.15954618835001,-27.584834199878227,0.9510820330622768,,19.214926,-0.4225979,,-11.366805119013117,-18.16292787302135,1.0584786,15.86968506733406,0,1,314.53333151069,0.53230841989,314.533375,0.5323611,0984-52442-0470,205808.01+003156.57,12,18.647,0.02,19.519,0.032,19.519,0.032,19.814,0.027,20.233,0.101,0.066,0.0,49.2,-27.6,DA,Sp,314.53337,0.53236
